#symbol,announce_date,bonus_stock,transit_stock,dividen,total_share,x_date,registration_date,list_date
600415.sh,20080902,,10,,,20080908,20080905,20080909,
600415.sh,20061124,,,18.6843,,20061201,20061130,,
600415.sh,20050623,,,3,,20050629,20050628,,
600415.sh,20030702,,,1,,20030708,20030707,,
600416.sh,20090507,,,1,,20090513,20090512,,
600416.sh,20080606,,,0.8,,20080613,20080612,,
600416.sh,20070613,,,2.1,,20070619,20070618,,
600416.sh,20060513,,,2,,20060519,20060518,,
600416.sh,20050418,,,1.9,,20050422,20050421,,
600416.sh,20040528,,,1.5,,20040603,20040602,,
600416.sh,20030522,,,2.2,,20030528,20030527,,
600418.sh,20090519,,,0.12,,20090525,20090522,,
600418.sh,20080616,,,0.8,,20080620,20080619,,
600418.sh,20070627,,2,1.5,,20070705,20070704,20070706,
600418.sh,20060525,,,1.8,,20060531,20060530,,
600418.sh,20051209,,6.04,,,20051213,20051212,20051214,
600418.sh,20050523,,,2.8,,20050527,20050526,,
600418.sh,20041022,,8,,,20041028,20041027,20041029,
600418.sh,20040421,,,4.8,,20040427,20040426,,
600418.sh,20030526,,,2.5,,20030530,20030529,,
600418.sh,20020610,,,2,,20020614,20020613,20100413,
600418.sh,20011018,,,1,,20011025,20011024,,
600419.sh,20040605,,,0.5,,20040611,20040610,,
600419.sh,20030609,,,0.5,,20030613,20030612,,
600419.sh,20020613,,,0.5,,20020619,20020618,20100413,
600420.sh,20080407,1,,1,,20080411,20080410,20080414,
600420.sh,20070618,,,1,,20070625,20070622,,
600420.sh,20060519,,10,2,,20060525,20060524,20060526,
600420.sh,20050609,,5,2,,20050615,20050614,20050616,
600421.sh,20060624,,6,,,20060629,20060628,20060630,
600421.sh,20050714,,2,,,20050720,20050719,20050721,
600422.sh,20050411,5,5,1.5,,20050418,20050415,20050419,
600422.sh,20040715,,6,2.5,,20040721,20040720,20040722,
600422.sh,20030703,,,3.2,,20030709,20030708,,
600422.sh,20020524,,,2.7,,20020531,20020530,20100413,
600422.sh,20010417,,,1.53,,20010424,20010423,,
600423.sh,20080403,2,,0.5,,20080410,20080409,20080411,
600423.sh,20060411,,,1,,20060418,20060417,,
600423.sh,20050405,,,1.5,,20050412,20050411,,
600423.sh,20040615,,3,1.5,,20040621,20040618,20040622,
600425.sh,20090512,,,2,,20090518,20090515,,
600425.sh,20080709,,5,1.2,,20080715,20080714,20080716,
600425.sh,20070619,,,1,,20070625,20070622,,
600425.sh,20060626,,,0.5,,20060630,20060629,,
600425.sh,20050617,,,1.3,,20050623,20050622,,
600425.sh,20040518,,,1.3,,20040524,20040521,,
600426.sh,20090519,,,1,,20090525,20090522,,
600426.sh,20071030,,5,,,20071105,20071102,20071106,
600426.sh,20070529,,,1,,20070604,20070601,,
600426.sh,20060607,,,1,,20060613,20060612,,
600426.sh,20050316,,5,1,,20050322,20050321,20050323,
600426.sh,20040611,,,1.5,,20040618,20040617,,
600426.sh,20030526,,,1.2,,20030530,20030529,,
600428.sh,20090630,,,2,,20090706,20090703,,
600428.sh,20080917,10,,2,,20080923,20080922,20080924,
600428.sh,20080516,,,7,,20080522,20080521,,
600428.sh,20070713,,,4,,20070719,20070718,,
600428.sh,20060609,,,2,,20060615,20060614,,
600428.sh,20050927,,,3.5,,20051010,20050930,,
600428.sh,20050510,,4,3,,20050516,20050513,20050517,
600428.sh,20040708,,3,,,20040714,20040713,20040715,
600428.sh,20031010,,,1,,20031016,20031015,,
600428.sh,20030606,,,1.3,,20030612,20030611,,
600429.sh,20040615,,,0.15,,20040621,20040618,,
600432.sh,20090512,5,,1,,20090518,20090515,20090519,
600432.sh,20080428,4,6,2,,20080506,20080505,20080507,
600432.sh,20070511,,,2.5,,20070517,20070516,,
600432.sh,20060630,,2,1,,20060706,20060705,20060707,
600432.sh,20050622,,,3,,20050628,20050627,,
600432.sh,20040518,,,2,,20040524,20040521,,
600433.sh,20060718,,,0.5,,20060724,20060721,,
600433.sh,20050701,,,1,,20050707,20050706,,
600433.sh,20040628,,,1.5,,20040702,20040701,,
600435.sh,20100311,,5,2,,20100317,20100316,20100318,
600435.sh,20090218,,10,,,20090224,20090223,20090225,
600435.sh,20060612,3,3,0.5,,20060616,20060615,20060619,
600435.sh,20050711,,,0.5,,20050715,20050714,,
600435.sh,20040609,,,1,,20040615,20040614,,
600436.sh,20090605,,,5.5,,20090611,20090610,,
600436.sh,20080628,,,5,,20080704,20080703,,
600436.sh,20070519,,,4,,20070528,20070525,,
600436.sh,20060421,,,5,,20060427,20060426,,
600436.sh,20050524,,,2.6,,20050530,20050527,,
600436.sh,20040521,,,4.2,,20040528,20040527,,
600438.sh,20070516,3,7,0.4,,20070522,20070521,20070523,
600438.sh,20060516,5,5,0.56,,20060522,20060519,20060523,
600438.sh,20050702,,,3.5,,20050708,20050707,,
600439.sh,20100412,2,,0.8,,20100416,20100415,20100419,
600439.sh,20090520,1,2,0.7,,20090526,20090525,20090527,
600439.sh,20080407,,10,1,,20080411,20080410,20080414,
600439.sh,20070406,,2.5,2,,20070412,20070411,20070413,
600439.sh,20060613,,2,2,,20060619,20060616,20060620,
600439.sh,20050516,,3,2,,20050520,20050519,20050523,
600439.sh,20040517,1,,4,,20040521,20040520,20040524,
600444.sh,20080604,,5,,,20080611,20080610,20080612,
600444.sh,20040604,,,1,,20040610,20040609,,
600446.sh,20090515,,,2.5,,20090522,20090521,,
600446.sh,20060818,,10,,,20060824,20060823,20060825,
600446.sh,20050621,,,2.5,,20050627,20050624,,
600448.sh,20060626,,8,,,20060628,20060627,20060629,
600448.sh,20020725,,,1,,20020731,20020730,20100413,
600449.sh,20090519,,,2.5,,20090525,20090522,,
600449.sh,20080326,,,1.8,,20080401,20080331,,
600449.sh,20070531,,,1.5,,20070606,20070605,,
600449.sh,20060809,,4.42,,,20060814,20060811,20060815,
600449.sh,20060531,,,1.5,,20060606,20060605,,
600449.sh,20050517,,,1.5,,20050523,20050520,,
600449.sh,20040518,,,1.2,,20040524,20040521,,
600452.sh,20090527,,,0.4,,20090605,20090604,,
600452.sh,20080424,,,2,,20080430,20080429,,
600452.sh,20070605,,,2,,20070611,20070608,,
600452.sh,20060518,,,2,,20060524,20060523,,
600452.sh,20050519,,,2,,20050525,20050524,,
600456.sh,20090609,,,2.5,,20090615,20090612,,
600456.sh,20080701,,,4.7,,20080707,20080704,,
600456.sh,20070529,,,3.1,,20070604,20070601,,
600456.sh,20060913,,8,,,20060920,20060919,20060921,
600456.sh,20060608,,,3,,20060614,20060613,,
600456.sh,20050519,,,2,,20050525,20050524,,
600456.sh,20040608,,,2.5,,20040614,20040611,,
600456.sh,20030522,,,1.5,,20030528,20030527,,
600458.sh,20090609,,,0.8,,20090615,20090612,,
600458.sh,20080506,,,0.6,,20080512,20080509,,
600458.sh,20070523,,,0.5,,20070529,20070528,,
600458.sh,20060620,,2,0.5,,20060626,20060623,20060627,
600458.sh,20040226,2,8,0.5,,20040303,20040302,20040304,
600458.sh,20030627,,,1,,20030703,20030702,,
600459.sh,20080430,1,2,0.28,,20080508,20080507,20080509,
600459.sh,20070418,,,0.8,,20070424,20070423,,
600459.sh,20050520,,,2,,20050526,20050525,,
600459.sh,20040520,,,0.3,,20040526,20040525,,
600460.sh,20070618,,,0.5,,20070622,20070621,,
600460.sh,20060422,2.2,7.8,1,,20060428,20060427,20060508,
600460.sh,20050530,,,1,,20050603,20050602,,
600460.sh,20040420,,10,2,,20040426,20040423,20040427,
600461.sh,20090612,,,0.8,,20090618,20090617,,
600461.sh,20080625,,,1.05,,20080701,20080630,,
600461.sh,20070518,,,1.03,,20070524,20070523,,
600461.sh,20060606,,,1,,20060612,20060609,,
600461.sh,20050629,,,1,,20050705,20050704,,
600462.sh,20070601,,10,,,20070607,20070606,20070608,
600462.sh,20070319,,7,,,20070321,20070320,20070322,
600462.sh,20050713,,,0.4,,20050719,20050718,,
600462.sh,20040719,,,0.4,,20040723,20040722,,
600463.sh,20090515,,,1.4,,20090521,20090520,,
600463.sh,20080506,2,6,0.3,,20080512,20080509,20080513,
600463.sh,20070419,,,1.5,,20070425,20070424,,
600463.sh,20060516,,,1.2,,20060522,20060519,,
600463.sh,20050519,,,2,,20050525,20050524,,
600466.sh,20070116,,1.68084,,,20070122,20070119,20070123,
600466.sh,20030613,,,1,,20030619,20030618,,
600466.sh,20020607,,,1,,20020613,20020612,,
600467.sh,20070905,3,3,0.35,,20070911,20070910,20070912,
600467.sh,20070430,,,0.5,,20070511,20070510,,
600467.sh,20060911,,10,,,20060915,20060914,20060918,
600467.sh,20060601,,3,,,20060605,20060602,20060606,
600467.sh,20060422,,,1,,20060428,20060427,,
600467.sh,20050406,,,1,,20050412,20050411,,
600468.sh,20100413,2,,,,20100419,20100416,20100420,
600468.sh,20070522,,2,1,,20070528,20070525,20070529,
600468.sh,20060523,,5,,,20060530,20060529,20060531,
600468.sh,20040810,,6,,,20040816,20040813,20040817,
600468.sh,20030605,,,0.5,,20030611,20030610,,
600468.sh,20020625,,,0.5,,20020701,20020628,20100413,
600469.sh,20090804,,,1,,20090810,20090807,,
600469.sh,20060818,,,1.2,,20060824,20060823,,
600469.sh,20040624,,,3,,20040630,20040629,,
600470.sh,20090522,,,1.2,,20090602,20090601,,
600470.sh,20070531,,,1.1,,20070606,20070605,,
600470.sh,20060609,,,1.7,,20060615,20060614,,
600470.sh,20050513,,,2.2,,20050519,20050518,,
600470.sh,20040514,,,1.5,,20040520,20040519,,
600475.sh,20090518,,,2.5,,20090522,20090521,,
600475.sh,20080627,,,2.5,,20080703,20080702,,
600475.sh,20070615,,,2.8,,20070625,20070622,,
600475.sh,20060711,,,0.3125,,20060717,20060714,,
600475.sh,20051013,,,2.1875,,20051019,20051018,,
600475.sh,20050629,,6,2,,20050705,20050704,20050706,
600475.sh,20041027,,,1,,20041102,20041101,,
600475.sh,20040607,,,1,,20040614,20040611,,
600476.sh,20080516,,3,,,20080522,20080521,20080523,
600476.sh,20070608,2,,,,20070614,20070613,20070615,
600476.sh,20050620,,,0.5,,20050624,20050623,,
600476.sh,20040531,,,0.5,,20040604,20040603,,
600477.sh,20090625,2,1,0.6,,20090701,20090630,20090702,
600477.sh,20080708,,,0.6,,20080714,20080711,,
600477.sh,20060615,,,0.3,,20060621,20060620,,
600477.sh,20050409,,6,1,,20050415,20050414,20050418,
600477.sh,20040420,,10,1.5,,20040426,20040423,20040427,
600478.sh,20080813,,8,1.25,,20080819,20080818,20080820,
600478.sh,20070815,,,0.2,,20070821,20070820,,
600478.sh,20050606,,,1.2,,20050610,20050609,,
600478.sh,20040615,,,1.5,,20040621,20040618,,
600479.sh,20090519,,2,3.2,,20090525,20090522,20090526,
600479.sh,20080421,,2,5.3,,20080425,20080424,20080428,
600479.sh,20070522,,2,2.6,,20070528,20070525,20070529,
600479.sh,20060418,,5,1,,20060424,20060421,20060425,
600479.sh,20060109,,,10,,20060111,20060110,20060112,
600479.sh,20050420,,5,5,,20050426,20050425,20050427,
600480.sh,20050613,,3,2,,20050617,20050616,20050620,
600481.sh,20090623,,,2.3,,20090629,20090626,,
600481.sh,20080529,,,1,,20080603,20080602,,
600481.sh,20070821,,10,,,20070827,20070824,20070828,
600481.sh,20070626,,,2.6,,20070702,20070629,,
600481.sh,20060628,,,1,,20060704,20060703,,
600481.sh,20050513,,,2.6,,20050520,20050519,,
600481.sh,20040429,,,3,,20040514,20040513,,
600482.sh,20080318,5,5,0.56,,20080324,20080321,20080325,
600482.sh,20070419,,,1.3,,20070425,20070424,,
600482.sh,20060519,,,1.1,,20060525,20060524,,
600482.sh,20050520,,,1.25,,20050526,20050525,,
600483.sh,20060605,,5,,,20060609,20060608,20060612,
600483.sh,20060523,,,2.162,,20060526,20060525,20060529,
600483.sh,20050714,,,0.5,,20050720,20050719,,
600483.sh,20040816,,,0.75,,20040820,20040819,,
600485.sh,20040517,,10,2,,20040521,20040520,20040524,
600486.sh,20090521,,,2,,20090602,20090601,,
600486.sh,20080509,,,2,,20080515,20080514,,
600486.sh,20070713,,,2,,20070719,20070718,,
600486.sh,20050616,,,2.3,,20050622,20050621,,
600486.sh,20040519,,,2.2,,20040525,20040524,,
600486.sh,20030526,,,2,,20030530,20030529,,
600487.sh,20090619,,,2,,20090625,20090624,,
600487.sh,20080612,,,2,,20080619,20080618,,
600487.sh,20070627,,,1.2,,20070702,20070629,,
600487.sh,20060419,,,1.2,,20060425,20060424,,
600487.sh,20050510,,,1,,20050517,20050516,,
600487.sh,20040522,,,1.2,,20040531,20040528,,
600488.sh,20090414,,,0.3,,20090420,20090417,,
600488.sh,20080410,,,0.2,,20080416,20080415,,
600488.sh,20070419,,,0.2,,20070425,20070424,,
600488.sh,20060522,,8,0.5,,20060526,20060525,20060529,
600488.sh,20050430,,,1,,20050513,20050512,,
600488.sh,20040607,,,2,,20040611,20040610,,
600488.sh,20030411,,3,,,20030417,20030416,20030418,
600488.sh,20020405,1,2,2,,20020411,20020410,20020412,
600489.sh,20090527,,12,2,,20090605,20090604,20090608,
600489.sh,20080701,,,4.2,,20080707,20080704,,
600489.sh,20070709,,,2.8,,20070713,20070712,,
600489.sh,20060526,,,2.2,,20060601,20060531,,
600489.sh,20050530,,,1.5,,20050603,20050602,,
600489.sh,20040531,,,1.5,,20040604,20040603,,
600490.sh,20070525,,5,,,20070531,20070530,20070601,
600490.sh,20060609,,4,,,20060614,20060613,20060615,
600490.sh,20050624,,,1.5,,20050630,20050629,,
600490.sh,20040629,,,1.5,,20040705,20040702,,
600491.sh,20090515,,,1,,20090522,20090521,,
600491.sh,20080514,,,1,,20080520,20080519,,
600491.sh,20070706,,,1,,20070712,20070711,,
600491.sh,20060607,,6,1.5,,20060613,20060612,20060614,
600491.sh,20050512,,5,3,,20050518,20050517,20050519,
600491.sh,20041011,,5,,,20041015,20041014,20041018,
600493.sh,20090526,,,0.3,,20090603,20090602,,
600493.sh,20080527,,,1.5,,20080602,20080530,,
600493.sh,20070611,,,2,,20070615,20070614,,
600493.sh,20060517,,,2,,20060525,20060524,,
600493.sh,20050526,,,2,,20050601,20050531,,
600495.sh,20100109,,,0.5,,20100115,20100114,,
600495.sh,20090512,,,1,,20090518,20090515,,
600495.sh,20080818,,,1.5,,20080822,20080821,,
600495.sh,20070618,,,1.5,,20070622,20070621,,
600495.sh,20060523,,,1,,20060529,20060526,,
600495.sh,20050805,,,0.8,,20050811,20050810,,
600496.sh,20090514,,,0.7,,20090520,20090519,,
600496.sh,20080616,2,3,0.3,,20080620,20080619,20080623,
600496.sh,20060602,,5,1,,20060608,20060607,20060609,
600496.sh,20050518,,,0.5,,20050524,20050523,,
600496.sh,20030731,,,0.5,,20030806,20030805,,
600497.sh,20090616,,,1.5,,20090622,20090619,,
600497.sh,20080415,5,5,20,,20080421,20080418,20080422,
600497.sh,20070406,10,,30,,20070412,20070411,20070413,
600497.sh,20060818,,,5,,20060824,20060823,,
600497.sh,20050617,,,3,,20050623,20050622,,
600498.sh,20090630,,,1.5,,20090706,20090703,,
600498.sh,20080711,,,1.2,,20080718,20080717,,
600498.sh,20070707,,,1.2,,20070713,20070712,,
600498.sh,20060711,,,1.2,,20060717,20060714,,
600498.sh,20050712,,,1.2,,20050718,20050715,,
600498.sh,20040708,,,1.2,,20040714,20040713,,
600498.sh,20030715,,,1.2,,20030721,20030718,,
600498.sh,20020709,,,1.2,,20020715,20020712,20100413,
600499.sh,20100303,,3,1,,20100309,20100308,20100310,
600499.sh,20090602,,3,1,,20090608,20090605,20090609,
600499.sh,20080808,,10,2,,20080814,20080813,20080815,
600499.sh,20070524,,,2,,20070530,20070529,,
600499.sh,20060606,,5,3,,20060612,20060609,20060613,
600499.sh,20050429,,,3,,20050512,20050511,,
600499.sh,20040519,,,3,,20040525,20040524,,
600499.sh,20030609,2,6,1,,20030613,20030612,20030616,
600500.sh,20090521,,,2,,20090527,20090526,,
600500.sh,20080515,,,1.5,,20080521,20080520,,
600500.sh,20070531,,,1.5,,20070606,20070605,,
600500.sh,20060512,,,3.5,,20060518,20060517,,
600500.sh,20050426,2,3,2.5,,20050509,20050429,20050510,
600500.sh,20040420,2,3,1.25,,20040426,20040423,20040427,
600500.sh,20030416,,,2.5,,20030422,20030421,,
600500.sh,20020910,,5,,,20020916,20020913,20020917,
600500.sh,20020701,,,2.5,,20020705,20020704,20100413,
600500.sh,20010525,,,2.5,,20010601,20010531,,
600500.sh,20000725,,,0.5,,20000731,20000728,,
600501.sh,20090622,,,1,,20090626,20090625,,
600501.sh,20080625,,,1,,20080701,20080630,,
600501.sh,20060710,,,1.2,,20060714,20060713,,
600501.sh,20050624,2,4,0.5,,20050630,20050629,20050701,
600501.sh,20030805,,,1.5,,20030811,20030808,,
600501.sh,20020730,1,7,0.3,,20020805,20020802,20100413,
600501.sh,20011017,,,1,,20011025,20011024,20100413,
600502.sh,20090618,,,0.2,,20090624,20090623,,
600502.sh,20080429,,3,,,20080507,20080506,20080508,
600502.sh,20070627,1,,0.3,,20070703,20070702,20070704,
600502.sh,20040412,1,2,0.6,,20040416,20040415,20040419,
600503.sh,20080711,,3.5,,,19700101,20080714,20080716,
600505.sh,20070305,,6.5,,,20070307,20070306,20070308,
600505.sh,20050803,,,1,,20050810,20050809,,
600505.sh,20040705,,,1,,20040709,20040708,,
600505.sh,20030628,,8,2,,20030707,20030704,20030708,
600506.sh,20020531,,,0.6,,20020606,20020605,20100413,
600507.sh,20080415,,,0.6,,20080421,20080418,,
600507.sh,20070612,,,0.5,,20070618,20070615,,
600507.sh,20060418,,,0.5,,20060424,20060421,,
600507.sh,20050922,,3,,,20050928,20050927,20050929,
600507.sh,20050524,,10,4,,20050530,20050527,20050531,
600507.sh,20040519,,,0.5,,20040525,20040524,,
600508.sh,20090609,,,1,,20090615,20090612,,
600508.sh,20080611,,,0.7,,20080617,20080616,,
600508.sh,20070608,,,2,,20070614,20070613,,
600508.sh,20060330,2,6,4,,20060405,20060404,20060406,
600508.sh,20050517,,,6,,20050523,20050520,,
600508.sh,20040518,,,3.8,,20040524,20040521,,
600508.sh,20030708,,,3.5,,20030714,20030711,,
600508.sh,20020515,,,3,,20020521,20020520,20100413,
600509.sh,20090708,,,0.7,,20090714,20090713,,
600509.sh,20080506,,10,1.4,,20080512,20080509,20080513,
600509.sh,20070420,,,1.5,,20070426,20070425,,
600509.sh,20060825,,,2,,20060831,20060830,,
600509.sh,20050616,,,2,,20050622,20050621,,
600509.sh,20040524,,,2,,20040528,20040527,,
600509.sh,20030621,,5,2.5,,20030626,20030625,20030627,
600509.sh,20020810,,,1,,20020815,20020814,20100413,
600510.sh,20090508,,,0.5,,20090514,20090513,,
600510.sh,20080507,,,0.9,,20080513,20080512,,
600510.sh,20070524,,,1.28,,20070530,20070529,,
600510.sh,20060419,,,2.5,,20060425,20060424,,
600510.sh,20050516,,5,2.5,,20050520,20050519,20050523,
600510.sh,20040327,,10,5,,20040402,20040401,20040405,
600510.sh,20030419,,,5,,20030424,20030423,,
600511.sh,20090526,5,5,1.5,,20090603,20090602,20090604,
600511.sh,20080619,,8,3.5,,20080625,20080624,20080626,
600511.sh,20070709,,,2.5,,20070713,20070712,,
600511.sh,20060622,,,1.5,,20060628,20060627,,
600511.sh,20050620,,,1,,20050624,20050623,,
600511.sh,20040607,,,1,,20040611,20040610,,
600511.sh,20030529,,,1,,20030603,20030602,,
600512.sh,20080625,,,0.8,,20080701,20080630,,
600512.sh,20070514,,,2,,20070518,20070517,,
600512.sh,20060630,,10,,,20060706,20060705,20060707,
600512.sh,20060320,,,4,,20060324,20060323,,
600512.sh,20050512,,,1,,20050518,20050517,,
600512.sh,20040607,,,1,,20040611,20040610,,
600512.sh,20030523,,,1.5,,20030529,20030528,,
600513.sh,20090708,,,0.5,,20090714,20090713,,
600513.sh,20080526,,5,,,20080530,20080529,20080602,
600513.sh,20070717,,,0.6,,20070723,20070720,,
600513.sh,20060711,,,0.5,,20060717,20060714,,
600513.sh,20050708,,,0.5,,20050715,20050714,,
600513.sh,20040628,,,0.5,,20040702,20040701,,
600515.sh,20070410,,4,,,20070412,20070411,20070413,
600515.sh,20030610,0.8,5,0.2,,20030616,20030613,20030617,
600515.sh,20100413,,,2,,20020905,20020904,,
600516.sh,20090708,,10,2.46,,20090714,20090713,20090715,
600516.sh,20070122,,12.096,,,20070124,20070123,20070125,
600516.sh,20030604,,,1,,20030610,20030609,,
600517.sh,20090603,2,3,0.5,,20090609,20090608,20090610,
600517.sh,20080418,5,5,0.6,,20080424,20080423,20080425,
600517.sh,20070418,,,2,,20070424,20070423,,
600517.sh,20060405,,2.5,2,,20060411,20060410,20060412,
600517.sh,20050606,,10,0.5,,20050610,20050609,20050613,
600517.sh,20040415,,,1,,20040421,20040420,,
600518.sh,20090416,5,5,0.6,,20090422,20090421,20090423,
600518.sh,20080227,1,4,0.12,,20080304,20080303,20080305,
600518.sh,20070425,3,7,0.35,,20070508,20070430,20070509,
600518.sh,20060512,2,3,0.25,,20060518,20060517,20060519,
600518.sh,20050520,,,1.5,,20050526,20050525,,
600518.sh,20040515,1,4,0.25,,20040520,20040519,20040521,
600518.sh,20030604,,,2.5,,20030610,20030609,,
600518.sh,20020627,,,2,,20020703,20020702,20100413,
600518.sh,20010518,,,2,,20010525,20010524,,
600519.sh,20090625,,,11.56,,20090701,20090630,,
600519.sh,20080610,,,8.36,,20080616,20080613,,
600519.sh,20070709,,,7,,20070713,20070712,,
600519.sh,20060522,,,5.91,,20060524,20060523,20060525,
600519.sh,20060517,,10,,,20060519,20060518,20060525,
600519.sh,20060515,,,3,,20060519,20060518,,
600519.sh,20050730,,2,5,,20050805,20050804,20050808,
600519.sh,20040625,,3,3,,20040701,20040630,20040702,
600519.sh,20030708,1,,2,,20030714,20030711,20030715,
600519.sh,20020718,,1,6,,20020725,20020724,20100413,
600520.sh,20050617,,,0.5,,20050623,20050622,,
600520.sh,20030610,,8,,,20030616,20030613,20030617,
600520.sh,20021106,,,1,,20021112,20021111,20100413,
600521.sh,20090521,,,2,,20090527,20090526,,
600521.sh,20080507,,3,1,,20080513,20080512,20080514,
600521.sh,20070605,,,2,,20070611,20070608,,
600521.sh,20050810,,,2.5,,20050815,20050812,20050816,
600521.sh,20050418,,3,3,,20050422,20050421,20050425,
600521.sh,20040426,,8,2,,20040430,20040429,20040510,
600522.sh,20060613,0.9,2.1,0.1,,20060619,20060616,20060620,
600522.sh,20030603,,,1.2,,20030609,20030606,,
600523.sh,20090513,,,0.5,,20090519,20090518,,
600523.sh,20030703,,,0.15,,20030709,20030708,,
600523.sh,20020604,,,0.2,,20020610,20020607,20100413,
600525.sh,20090515,,,1,,20090521,20090520,,
600525.sh,20080326,,3,1,,20080401,20080331,20080402,
600525.sh,20070511,,1,1,,20070517,20070516,20070518,
600525.sh,20060427,1,,1,,20060511,20060510,20060512,
600525.sh,20050425,,,1.2,,20050429,20050428,,
600525.sh,20040426,,,1,,20040430,20040429,,
600526.sh,20060612,,,1,,20060616,20060615,,
600526.sh,20040610,,4,,,20040616,20040615,20040617,
600526.sh,20030526,,,2,,20030530,20030529,,
600527.sh,20090608,,,0.5,,20090612,20090611,,
600527.sh,20080513,,5,1,,20080519,20080516,20080520,
600527.sh,20070303,,,1,,20070309,20070308,,
600527.sh,20060901,,5,,,20060907,20060906,20060908,
600527.sh,20060608,,,1.2,,20060614,20060613,,
600527.sh,20050405,4,4,2,,20050411,20050408,20050412,
600527.sh,20040402,,,0.8,,20040408,20040407,,
600528.sh,20090602,,,2,,20090608,20090605,,
600528.sh,20080520,3,3,,,20080526,20080523,20080527,
600528.sh,20060511,,5,1.5,,20060517,20060516,20060518,
600528.sh,20050616,,,1.5,,20050622,20050621,,
600528.sh,20040616,,,1.5,,20040622,20040621,,
600528.sh,20030611,,,3,,20030617,20030616,,
600528.sh,20020510,,,3.8,,20020516,20020515,20100413,
600528.sh,20010801,,,3,,20010808,20010807,20100413,
600529.sh,20090601,,,0.6,,20090609,20090608,,
600529.sh,20070611,,,1.0374,,20070618,20070615,,
600529.sh,20060613,,,1,,20060619,20060616,,
600529.sh,20050601,,2,1,,20050607,20050606,20050608,
600529.sh,20040330,3,2,1,,20040405,20040402,20040406,
600529.sh,20030515,3,2,1,,20030522,20030521,20030523,
600529.sh,20020709,,,2,,20020715,20020712,20100413,
600530.sh,20080724,,3,,,20080730,20080729,20080731,
600530.sh,20070615,,,1.2,,20070625,20070622,,
600530.sh,20060512,,,1.2,,20060518,20060517,,
600530.sh,20050512,,,1,,20050518,20050517,,
600530.sh,20040430,,2,2.1,,20040513,20040512,20040514,
600530.sh,20030709,,,2.1,,20030715,20030714,,
600530.sh,20020617,,,2,,20020621,20020620,20100413,
600531.sh,20090527,,,0.5,,20090604,20090603,,
600531.sh,20080526,,,2,,20080530,20080529,,
600531.sh,20070517,,,1.8,,20070523,20070522,,
600531.sh,20060516,,,1.5,,20060522,20060519,,
600531.sh,20050517,,,1.5,,20050523,20050520,,
600531.sh,20040517,,,1,,20040524,20040521,,
600531.sh,20031030,,8,,,20031105,20031104,20031106,
600531.sh,20030526,,,1,,20030530,20030529,,
600532.sh,20080707,,3,,,20080711,20080710,20080714,
600532.sh,20040713,,3,,,20040719,20040716,20040720,
600532.sh,20030522,,,1.25,,20030528,20030527,,
600533.sh,20100406,,,1.5,,20100412,20100409,,
600533.sh,20090708,,,1,,20090714,20090713,,
600533.sh,20080917,,10,,,20080923,20080922,20080924,
600533.sh,20080509,,,5.5,,20080515,20080514,,
600533.sh,20070521,,,3.6,,20070525,20070524,,
600533.sh,20060907,,5,,,20060913,20060912,20060914,
600533.sh,20060422,,,5,,20060428,20060427,,
600533.sh,20050420,,5,5,,20050426,20050425,20050427,
600533.sh,20040601,,,3.5,,20040607,20040604,,
600533.sh,20030722,,,2.5,,20030728,20030725,,
600535.sh,20090407,,,4,,20090413,20090410,,
600535.sh,20080424,,,3,,20080430,20080429,,
600535.sh,20070524,,6,2.803,,20070530,20070529,20070531,
600535.sh,20060405,,,3,,20060413,20060412,,
600535.sh,20050513,,,3,,20050519,20050518,,
600535.sh,20040708,,,3,,20040714,20040713,,
600535.sh,20030528,,5,5,,20030603,20030602,20030604,
600536.sh,20090713,,,0.143,,20090717,20090716,,
600536.sh,20080627,,,0.6,,20080703,20080702,,
600536.sh,20070628,,,1,,20070705,20070704,,
600536.sh,20060705,,,1.596,,20060711,20060710,,
600536.sh,20060427,,0.64681,,,20060508,20060428,20060515,
600536.sh,20050628,,5,2.5,,20050704,20050701,20050705,
600536.sh,20040517,,,2.5,,20040521,20040520,,
600536.sh,20030526,,2,3,,20030530,20030529,20030602,
600537.sh,20080618,,,0.5,,20080625,20080624,,
600537.sh,20070605,,,0.6,,20070611,20070608,,
600537.sh,20060517,,,1.3,,20060524,20060523,,
600537.sh,20050518,,,1.25,,20050524,20050523,,
600537.sh,20040603,,4,1.8,,20040609,20040608,20040610,
600537.sh,20030522,,,2.5,,20030528,20030527,,
600538.sh,20060601,,4,,,20060607,20060606,20060608,
600538.sh,20050521,,8,,,20050527,20050526,20050530,
600538.sh,20030703,,,1,,20030709,20030708,,
600539.sh,20090601,,,0.2,,20090605,20090604,,
600539.sh,20050525,,,0.2,,20050601,20050531,,
600539.sh,20020617,,,0.2,,20020621,20020620,20100413,
600540.sh,20090729,,,0.4,,20090804,20090803,,
600540.sh,20080519,,,0.541,,20080523,20080522,,
600540.sh,20070514,,,0.6,,20070518,20070517,,
600540.sh,20060329,,,0.8,,20060405,20060404,,
600540.sh,20050622,,,1.2,,20050628,20050627,,
600540.sh,20040702,,2,1,,20040708,20040707,20040709,
600543.sh,20090706,,8,,,20090710,20090709,20090713,
600543.sh,20070809,,,0.6,,20070815,20070814,,
600543.sh,20050729,,,0.6,,20050804,20050803,,
600545.sh,20090610,,5,0.5,,20090616,20090615,20090617,
