#symbol,announce_date,alloc_stock,alloc_price,total_share,x_date,registration_date,paydate_start,paydate_end,list_date,amount
000591.sz,20000119,2.08,10,9126.62,19991215,19991214,19991216,19991229,20000124,86000000,
000592.sz,19990420,3.00,,,,,,,,,
000592.sz,19971008,2.10,6.88,21450,19971023,19971022,19971027,19971107,19971216,82358238.8,
000593.sz,19971209,3.00,5.5,7000,19971224,19971223,19971226,19980112,19980226,90768067.5,
000594.sz,19990305,5.71,5,13224.96,19990322,19990319,19990324,19990406,19990528,377856000,
000595.sz,19980516,3.00,,,,,,,,,
000595.sz,19970703,2.50,4.8,11760,19970717,19970716,19970721,19970801,19970912,135359520,
000598.sz,20011217,3.00,7.55,15345,20011122,20011121,20011122,20011205,20011218,172253250,
000598.sz,19980826,3.00,10.2,7550,19981224,19981223,19981228,19990111,19990203,99450000,
000598.sz,19970704,3.00,10,6500,19970721,19970718,19970723,19970805,19970909,105000000,
000599.sz,20050125,2.50,4.33,22507.93,20050104,20041231,20050104,20050117,20050126,120002797.76,
000599.sz,20010328,3.00,8,13205.36,20010119,20010118,20010205,20010216,20010330,121088568,
000599.sz,19970820,2.50,5,12000,19970904,19970903,19970908,19970919,19971030,60513212.1,
000600.sz,19970802,1.30,5.8,13629.54,19970818,19970815,19970820,19970902,19971217,101140240,
000601.sz,20040707,3.00,6.57,39038.05,20040614,20040611,20040614,20040625,20040708,338306855.04,
000601.sz,20000609,8.00,7,31136.67,20000515,20000512,20000516,20000529,20000614,553096880,
000601.sz,19980114,1.67,10,28800,19980213,19980212,19980217,19980302,19980325,233666880,
000602.sz,19980212,1.65,8.1,9282,19980227,19980226,19980303,19980316,19980505,62208000,
000603.sz,19981014,3.00,,,,,,,,,
000605.sz,19970929,3.00,,,,,,,,,
000606.sz,20020921,3.00,,15170.2,,,,,,,
000606.sz,20000926,3.00,9,6695,20000822,20000821,20000823,20000905,20000928,80109000,
000606.sz,19980116,3.00,4,5150,19980216,19980213,19980218,19980303,19980331,62310000,
000608.sz,20020529,3.00,,20860.02,,,,,,,
000608.sz,19991016,3.00,10,10899,19991101,19991029,19991103,19991116,19991210,137160000,
000609.sz,19980813,2.00,8,11115,19980828,19980827,19980901,19980914,19981106,147654000,
000610.sz,20000413,3.00,7,15011,20000306,20000303,20000307,20000320,20000417,122415300,
000611.sz,19980720,3.00,4.28,15416.4,19981223,19981222,19981225,19990108,19990203,89351800.92,
000612.sz,20021224,3.00,7.5,26964.76,20021119,20021118,20021119,20021202,20021226,228468600,
000612.sz,19980416,3.00,,,,,,,,,
000615.sz,20040419,3.00,,15490.85,,,,,,,
000615.sz,20000929,3.00,9.8,13853.28,20000829,20000828,20000830,20000912,20001011,160481200,
000615.sz,20000302,3.00,,9895.2,,,,,,,
000615.sz,19980116,2.50,5.8,6238.56,19980217,19980216,19980219,19980304,19980415,79641772,
000616.sz,20010222,3.00,17,8450,20010116,20010115,20010117,20010213,20010227,172380000,
000616.sz,19980608,3.00,7,5000,19980624,19980623,19980626,19980709,19980813,105000000,
000623.sz,20000922,3.00,10,19546.8,20000828,20000825,20000829,20000911,20000926,381966000,
000623.sz,19990406,3.00,,15036,,,,,,,
000623.sz,19980209,1.67,8,12888,19980224,19980223,19980226,19980311,19980421,171840000,
000626.sz,20040722,3.00,,13500,,,,,,,
000627.sz,20010324,1.39,15,27889.06,20010115,20010112,20010116,20010212,20010327,152100000,
000627.sz,19980616,3.00,10,10324.4,19980702,19980701,19980706,19980717,19980814,258720000,
000628.sz,19980622,3.00,,,,,,,,,
000629.sz,20011030,3.00,,102330.01,,,,,,,
000630.sz,20010106,8.00,7.6,36400,20001206,20001205,20001207,20001220,20010110,771825600,
000630.sz,19980211,3.00,6.96,28000,19980227,19980226,19980303,19980316,19980424,584640000,
000631.sz,20030827,3.00,,24036.96,,,,,,,
000631.sz,20000527,3.00,9,14501,20000602,20000601,20000605,20000616,20000705,240142878,
000631.sz,19980603,2.50,9,6240,19980619,19980618,19980623,19980706,19980728,90945000,
000632.sz,20010315,3.00,12,16324.45,20010208,20010207,20010209,20010222,20010319,147222156,
000632.sz,19980804,2.73,7,12828.42,19980904,19980903,19980908,19980921,19981019,244721869,
000633.sz,20000419,3.00,,,,,,,,,
000633.sz,20000318,3.00,,11886,,,,,,,
000633.sz,19980121,3.00,5,5168.5,19980219,19980218,19980223,19980306,19980513,77527500,
000635.sz,20090725,3.00,0,13747.44,,,,,,0,
000635.sz,20080226,3.00,0,13747.44,,,,,,0,
000635.sz,20001227,3.00,8,10060,20001115,20001114,20001116,20001129,20001229,111696000,
000635.sz,19980617,1.76,8,8806,19980703,19980702,19980707,19980720,19980902,100320000,
000636.sz,19991119,3.50,,,,,,,,,
000636.sz,19980214,1.50,13,10700,19980303,19980302,19980305,19980318,19980506,118704300,
000637.sz,19980711,2.31,6,13080.6,19980728,19980727,19980730,19980812,19980917,181116000,
000638.sz,19971018,1.36,,,,,,,,,
000639.sz,20021231,3.00,,7286.49,,,,,,,
000639.sz,20021130,3.00,,5604.99,,,,,,,
000650.sz,20000826,3.00,8.5,10274.4,20000727,20000726,20000728,20000810,20000830,71604000,
000650.sz,19980805,2.00,6.3,7800,19980624,19980623,19980626,19980709,19980807,48010000,
000651.sz,20000905,3.00,14,32520,20000804,20000803,20000807,20000818,20000908,458640000,
000651.sz,19980404,3.00,22,15000,19980421,19980420,19980423,19980507,19980602,277200000,
000652.sz,20010322,3.00,15.18,26515.49,20010216,20010215,20010219,20010302,20010326,533192262.9,
000655.sz,20000401,3.00,11.8,9313.2,20000224,20000223,20000225,20000309,20000406,112336000,
000656.sz,19990319,3.00,,,,,,,,,
000657.sz,19991126,2.31,11,15180.75,19991213,19991210,19991214,19991228,20000107,212011800,
000659.sz,20030724,3.00,6.7,37879.25,20030630,20030627,20030630,20030711,20030728,344328075,
000659.sz,20000613,3.00,8.4,33926,20000519,20000518,20000522,20000602,20000616,332073000,
000659.sz,19980530,1.67,9.3,30600,19980615,19980612,19980617,19980630,19980720,309317400,
000661.sz,19981021,3.00,8,17297.28,19981105,19981104,19981109,19981120,19981228,226830166.79,
000662.sz,20090714,3.00,0,23999.1,,,,,,0,
000662.sz,19980420,2.00,,10713.75,,,,,,,
000663.sz,19990420,2.31,8.7,14749.02,19990316,19990315,19990318,19990331,19990423,171758800,
000665.sz,20000920,3.00,11.5,12942.78,20000821,20000818,20000822,20000904,20000922,132728894.5,
000665.sz,19980416,2.50,9,6011.2,19980504,19980430,19980506,19980519,19980622,82835460,
000667.sz,19980915,3.00,,,,,,,,,
000668.sz,20010929,3.00,,14684.19,,,,,,,
000668.sz,20010829,3.00,,11295.53,,,,,,,
000668.sz,19980605,2.50,8,10260,19980623,19980622,19980625,19980708,19980807,82842400,
000669.sz,20030426,3.00,,6167,,,,,,,
000671.sz,20010327,3.00,,9517.31,,,,,,,
000671.sz,20010221,2.14,,9517.31,,,,,,,
000671.sz,19980530,2.50,7.5,6382.29,19980616,19980615,19980618,19980701,19980723,31183920,
000673.sz,20010310,3.00,,17340,,,,,,,
000673.sz,19990928,3.00,,,,,,,,,
000676.sz,20040323,3.00,,31458.67,,,,,,,
000676.sz,20010406,1.50,15,17750,20010305,20010302,20010306,20010319,20010410,113265000,
000676.sz,19980820,1.76,10,8500,19980904,19980903,19980908,19980921,19981026,37500000,
000677.sz,20021024,2.73,7.2,18222.38,20020916,20020913,20020916,20020927,20021028,168845263.2,
000677.sz,20010310,3.00,,16565.8,,,,,,,
000677.sz,20010206,3.00,,9203.22,,,,,,,
000677.sz,19980710,2.00,5.9,7669.35,19980728,19980727,19980730,19980812,19980918,90498330,
000678.sz,20000408,3.00,8.1,12086.56,20000306,20000303,20000307,20000320,20000412,158553045,
000680.sz,20080304,1.00,7.62,69252.02,20080229,20080220,20080221,20080227,20080306,507829855.56,
000680.sz,20040628,3.00,7.32,28272,20040608,20040607,20040608,20040621,20040630,398178720,
000682.sz,19990428,1.67,10,24588,19990311,19990310,19990315,19990326,19990430,409800000,
000683.sz,19980807,3.00,8.6,43000,19980824,19980821,19980826,19980908,19980929,335400000,
000685.sz,19980827,2.61,,,,,,,,,
000686.sz,20090619,3.00,0,63931.24,,,,,,0,
000686.sz,20010117,3.00,10,11016.6,20001218,20001215,20001219,20010102,20010205,151940000,
000686.sz,19980804,1.78,7.5,9430.2,19980819,19980818,19980821,19980903,19980929,118980000,
000687.sz,20000129,3.00,6.5,29500,20000107,20000106,20000110,20000121,20000217,167700000,
000690.sz,20031106,3.00,5.19,19350,20031014,20031013,20031014,20031027,20031107,91084500,
000690.sz,19990824,3.00,9.5,10000,19990715,19990714,19990719,19990730,19990827,71250000,
000691.sz,19980618,1.50,6,24120,19980706,19980703,19980708,19980721,19980820,101880000,
000692.sz,20010414,2.95,10,23420.49,20010308,20010307,20010309,20010322,20010417,322116070,
000692.sz,19980701,3.79,8.2,10560,19980716,19980715,19980720,19980731,19981027,328000000,
000695.sz,20000623,3.00,8,15461.04,20000526,20000525,20000529,20000609,20000627,130178496,
000697.sz,20011024,3.00,,21746.17,,,,,,,
000697.sz,19991229,2.00,12,20058.97,19991202,19991201,19991203,19991216,20000104,202463400,
000698.sz,20011127,3.00,,42240.66,,,,,,,
000698.sz,19980822,3.00,6.8,22940,19980908,19980907,19980910,19980923,19981103,235307880,
000700.sz,19991109,3.00,8,11192.75,19990930,19990929,19991011,19991022,19991112,100754400,
000702.sz,20000622,3.00,12,13018,20000522,20000519,20000523,20000605,20000627,186000000,
000703.sz,20020410,3.00,,10660,,,,,,,
000703.sz,20020410,3.00,,10660,,,,,,,
000703.sz,19980904,3.00,,10660,,,,,,,
000705.sz,20010110,3.00,8,9945,20001211,20001208,20001212,20001225,20010112,207034944,
000707.sz,20010329,3.00,8.5,26498.22,20010302,20010301,20010305,20010316,20010402,341667700,
000707.sz,19980602,2.14,10,23643.2,19980618,19980617,19980622,19980703,19980805,285501600,
000708.sz,19980603,2.00,5,41884.2,19980623,19980622,19980625,19980708,19980902,152832400,
000709.sz,19991230,3.00,8.58,79388.19,19991209,19991208,19991210,19991223,20000106,448405566,
000710.sz,19990302,3.00,,,,,,,,,
000711.sz,20011124,3.00,,10726.56,,,,,,,
000711.sz,19991118,2.00,7,9874.8,19990923,19990922,19990927,19991015,19991123,59623200,
000712.sz,19990506,3.00,,,,,,,,,
000713.sz,20010509,3.00,,22500,,,,,,,
000713.sz,19991015,3.00,9.3,10800,19990902,19990901,19990906,19990917,19991019,158100000,
000715.sz,19991125,1.88,6,19200,19990914,19990913,19990916,19990929,19991129,135720000,
000716.sz,19990825,3.00,7,11913.18,19990714,19990713,19990716,19990729,19990830,125936356,
000717.sz,20000718,3.00,6.5,41600,20000616,20000615,20000619,20000630,20000720,202800000,
000717.sz,19980616,3.00,8.5,32000,19980702,19980701,19980706,19980717,19980813,816000000,
000718.sz,20001230,3.00,5,35256,20001208,20001207,20001211,20001222,20010103,235895400,
000720.sz,20010428,3.00,,31980,,,,,,,
000720.sz,19991102,2.00,10,27300,19990913,19990910,19990915,19990928,19991105,468000000,
000721.sz,19980522,3.00,,,,,,,,,
000722.sz,20021024,3.00,7.8,19480,20020923,20020920,20020923,20021014,20021029,249401318.4,
000722.sz,19991201,6.00,8.6,10400,19991029,19991028,19991102,19991115,19991206,501666552,
000723.sz,19991211,2.00,6.35,12435,19991102,19991101,19991104,19991117,19991216,96832388.25,
000727.sz,19990907,3.00,7.8,21117.93,19990728,19990727,19990730,19990812,19990910,235233180,
000728.sz,19980825,3.00,5,32000,19980909,19980908,19980911,19980924,19981026,126050000,
000729.sz,20000630,3.00,9.3,55422.45,20000605,20000602,20000606,20000619,20000706,1052760000,
000729.sz,19980909,2.00,9.2,46429.5,19980924,19980923,19980924,19981013,19981103,827351400,
000731.sz,20020416,3.00,6.02,22233.2,20020325,20020322,20020325,20020405,20020417,140468874,
000731.sz,19990802,2.31,9,9780.42,19990817,19990816,19990819,19990901,19990920,120256200,
000733.sz,19990417,1.88,8.8,28000,19990317,19990316,19990319,19990401,19990421,291456000,
000735.sz,19990305,3.00,8,14500,19990119,19990118,19990121,19990203,19990310,188800000,
000736.sz,20001205,3.00,15,6000,20001107,20001106,20001108,20001121,20001208,90000000,
000736.sz,19980422,3.00,,,,,,,,,
000737.sz,20000907,3.00,7.5,40474,20000801,20000731,20000802,20000815,20000912,394200000,
000737.sz,19980609,3.00,8.5,18377,19980625,19980624,19980629,19980710,19980813,158100000,
000738.sz,20000111,2.31,4.9,37050,19991130,19991129,19991201,19991214,20000114,133770000,
000739.sz,19991102,1.39,7.8,13608,19990921,19990920,19990923,19991013,19991105,75419994,
000748.sz,19991112,1.76,11,21272.1,19991011,19991008,19991013,19991026,19991117,150191580,
000750.sz,20000115,3.00,12,8500,19991214,19991213,19991215,19991228,20000119,270344400,
000751.sz,20000706,2.00,6.5,61500,20000518,20000517,20000519,20000601,20000710,407993859,
000752.sz,20030819,3.00,,17583.9,,,,,,,
000752.sz,20000414,1.76,10,11220,20000320,20000317,20000321,20000403,20000418,75390000,
000753.sz,20010405,3.00,12,20405.26,20010305,20010302,20010306,20010319,20010409,257040000,
000753.sz,20000927,3.00,,10002.58,,,,,,,
000755.sz,20030701,3.00,5.21,27771.39,20030609,20030606,20030609,20030620,20030703,173701400,
000755.sz,20000128,3.00,7.5,25200,20000228,20000225,20000229,20000313,20000330,192853882.5,
000758.sz,20010310,1.88,10,35840,20010116,20010115,20010117,20010213,20010313,288000000,
000758.sz,20000418,3.00,,22400,,,,,,,
000759.sz,20090618,3.00,0,56050.53,,,,,,0,
000759.sz,20080124,2.00,6.9,33526.7,20080121,20080110,20080111,20080117,20080128,449148337.8,
000759.sz,20020205,3.00,8,17566.9,20011221,20011220,20011221,20020108,20020207,270982800,
000759.sz,19991029,3.00,6.8,14863.2,19990907,19990906,19990909,19990922,19991029,183851600,
000760.sz,20020510,3.00,,10932.23,,,,,,,
000760.sz,19990303,3.00,12,9684,19990319,19990318,19990323,19990405,19990521,149787600,
000762.sz,20000222,1.58,7.09,18819.5,20000105,20000104,20000106,20000119,20000228,87313350,
000766.sz,19991225,3.00,6.8,25256,19991109,19991108,19991110,19991123,19991230,318132451.2,
000767.sz,20000115,2.50,8.3,34800,19991223,19991222,19991224,20000110,20000119,722100000,
000768.sz,19990827,3.00,11,17000,19990714,19990713,19990716,19990729,19990903,561000000,
000776.sz,19980609,3.00,5.3,8000,19990127,19990126,19990129,19990302,19990402,120522000,
000778.sz,20011030,3.00,11.3,43450,20010918,20010917,20010919,20011009,20011101,492312750,
000778.sz,19981007,3.00,9,32000,19981022,19981021,19981026,19981106,19981125,248400000,
000779.sz,20000808,2.61,8,16209.48,20000710,20000707,20000711,20000724,20000810,168480000,
000779.sz,19980627,3.00,7,10082,19980714,19980713,19980716,19980729,19980820,116480000,
000780.sz,20030117,7.00,6.43,28327.2,20021227,20021226,20021227,20030110,20030120,809187767.41,
000780.sz,19990930,3.00,8,25200,19990831,19990830,19990902,19990915,19991012,250175000,
000782.sz,19980516,1.50,,,,,,,,,
000783.sz,20090507,3.00,0,167480,,,,,,0,
000783.sz,19991208,3.00,3.3,108000,19991105,19991104,19991109,19991122,19991213,245666298.9,
000785.sz,20020130,3.00,,17944.41,,,,,,,
000785.sz,19980909,1.88,11,17140.03,19981225,19981224,19981229,19990112,19990203,88481250,
000786.sz,20031231,3.00,,57515,,,,,,,
000786.sz,20000920,3.00,15,26025,20000818,20000817,20000821,20000901,20000922,409875000,
000786.sz,19990414,3.00,,17350,,,,,,,
000786.sz,19980806,3.00,9,15500,19980821,19980820,19980825,19980907,19980929,166500000,
000788.sz,19980506,3.00,,,,,,,,,
000789.sz,20020809,3.00,,34050,,,,,,,
000789.sz,20000129,3.00,6,30600,19991229,19991228,19991230,20000113,20000216,207000000,
000790.sz,20010925,3.00,25,7920,20010815,20010814,20010816,20010829,20010926,153000000,
000792.sz,19990930,3.00,7,20000,19990824,19990823,19990826,19990908,19991012,145950000,
000793.sz,20031024,3.00,11.59,29141.15,20030929,20030926,20030929,20031017,20031027,563524703.29,
000793.sz,20000420,3.00,11,25401.03,20000314,20000310,20000314,20000327,20000425,411413805,
000795.sz,20000929,3.00,8,24800,20000823,20000822,20000824,20000906,20001011,230400000,
000796.sz,20000722,1.60,10.8,11660.19,20000607,20000606,20000608,20000621,20000725,183776644.8,
000797.sz,20000907,3.00,7.58,35942.24,20000807,20000804,20000808,20000821,20000908,227627400,
000799.sz,19990923,3.00,13,27750,19990819,19990818,19990823,19990903,19990928,332150000,
000800.sz,19980805,3.00,7.2,105000,19980820,19980819,19980824,19980904,19980924,810000000,
000801.sz,20000223,2.08,,10156.61,,,,,,,
000801.sz,20000122,3.00,,7053.2,,,,,,,
000802.sz,19991125,3.00,7.78,10500,19991026,19991025,19991028,19991110,19991130,87525000,
000806.sz,20000511,1.67,,,,,,,,,
000809.sz,20001014,3.00,,11457,,,,,,,
000811.sz,20030522,3.00,8.21,12367.31,20030421,20030418,20030421,20030513,20030526,92214720,
000811.sz,20000413,3.00,7.8,11312.19,20000309,20000308,20000310,20000323,20000418,82299360,
000812.sz,20020328,2.50,,,,,,,,,
000813.sz,20010308,3.00,8,33807.6,20010206,20010205,20010207,20010220,20010312,203040000,
000815.sz,20040524,3.00,,13200,,,,,,,
000815.sz,20001115,3.00,9,11400,20001110,20001109,20001113,20001124,20001222,162000000,
000816.sz,20000531,3.00,9.7,27680,20000421,20000420,20000424,20000512,20000602,285180000,
000819.sz,19990911,2.00,10,15600,19990803,19990802,19990805,19990818,19990914,91338600,
000820.sz,20000315,3.00,,,,,,,,,
000822.sz,20020108,3.00,10,42000,20011114,20011113,20011114,20011127,20020111,387000000,
000823.sz,20020926,3.00,,35920,,,,,,,
000823.sz,20000122,3.00,8,32800,20000221,20000218,20000222,20000306,20000330,249600000,
000825.sz,20040716,4.00,,107617,,,,,,,
000825.sz,20010222,3.00,6,94200,20010109,20010108,20010110,20010206,20010227,805020000,
000828.sz,19980804,2.11,6.48,90880,19980820,19980819,19980824,19980904,19981012,400267008,
000829.sz,20000407,3.00,9,7500,20000228,20000225,20000229,20000313,20000413,67500000,
000830.sz,20000928,3.00,12,20000,20000831,20000830,20000901,20000914,20001009,190800000,
000831.sz,20000909,3.00,7.2,21500,20000803,20000802,20000804,20000817,20000912,194400000,
000836.sz,19990826,3.00,15,9375.46,19990728,19990727,19990730,19990812,19990831,135000000,
000837.sz,20020604,1.88,6.08,21267.84,20020515,20020514,20020515,20020528,20020605,120384000,
000839.sz,20060512,3.00,,66000,,,,,,,
000839.sz,20000405,3.00,20,40000,20000229,20000228,20000301,20000314,20000410,600000000,
000848.sz,20000701,3.00,9.9,23100,20000424,20000421,20000425,20000515,20000705,279705100,
000850.sz,20040821,2.31,4.72,45552,20040730,20040729,20040730,20040812,20040825,174328720.72,
000850.sz,20010322,3.00,11.5,17000,20010226,20010223,20010227,20010312,20010326,172500000,
000852.sz,20060429,3.00,,30800,,,,,,,
000852.sz,20010223,3.00,,20000,,,,,,,
000856.sz,20000812,3.00,8.8,16000,20000714,20000713,20000717,20000728,20000816,132000000,
000858.sz,20010321,2.00,25,48000,20010219,20010216,20010220,20010305,20010323,780000000,
000859.sz,20021225,3.00,7.56,23580,20021202,20021129,20021202,20021213,20021226,204120000,
000859.sz,20000729,2.50,9.5,21600,20000703,20000630,20000704,20000717,20000802,188100000,
000860.sz,20040424,3.00,6.5,30415,20040405,20040402,20040405,20040416,20040427,177450000,
000860.sz,20010301,3.00,8.5,28000,20010116,20010115,20010117,20010213,20010306,205275000,
000861.sz,20000930,3.00,11,6500,20000825,20000824,20000828,20000908,20001010,100866299,
000862.sz,20001230,3.00,10,18990,20001211,20001208,20001212,20001225,20010105,284400000,
000868.sz,20000108,3.00,7.18,14000,19991129,19991126,19991130,19991213,20000112,215400000,
000876.sz,20060701,3.00,0,31529.22,,,,,,0,
000876.sz,20010323,2.31,16,18202.6,20010223,20010222,20010226,20010309,20010328,192000000,
000877.sz,20020521,3.00,,14446,,,,,,,
000877.sz,20001018,3.00,12.3,12946,20000831,20000830,20000901,20000914,20001018,184500000,
000878.sz,20010222,3.00,6.6,73080,20010108,20010105,20010109,20010205,20010227,448066080,
000880.sz,20010301,1.50,13.9,17257.7,20010110,20010109,20010111,20010207,20010305,159711000,
000881.sz,20001227,1.67,10,17177.4,20001127,20001124,20001128,20001211,20010102,213000000,
000882.sz,20020807,3.00,,24920,,,,,,,
000882.sz,20000422,3.00,,,,,,,,,
000887.sz,20010221,3.00,10,28000,20010109,20010108,20010110,20010206,20010223,210000000,
000888.sz,20041110,3.00,8.53,11866,20041012,20041011,20041012,20041025,20041112,102360000,
000888.sz,20020726,3.00,,11866,,,,,,,
000889.sz,20030711,2.31,,29452.83,,,,,,,
000889.sz,20000726,3.00,13,19809,20000626,20000623,20000627,20000710,20000728,370113250,
000890.sz,20010207,2.14,14,20160,20001213,20001212,20001214,20001227,20010213,322560000,
000892.sz,20030521,6.00,,41387.69,,,,,,,
000897.sz,20010321,3.00,13,27000,20010216,20010215,20010219,20010302,20010323,273000000,
000898.sz,20071024,2.20,15.4,504298.57,20071018,20071009,20071010,20071016,20071025,17032741110,
000898.sz,20051021,8.00,,207288.47,,,,,,,
000899.sz,20001013,3.00,7,49600,20000911,20000908,20000912,20000925,20001018,364224000,
000899.sz,20000323,3.00,,31000,,,,,,,
000900.sz,20000926,4.00,9,28511.85,20000828,20000825,20000829,20000911,20000929,1026426600,
000903.sz,20020917,3.00,9.36,18000,20020828,20020827,20020828,20020910,20020919,185328000,
000906.sz,20030405,3.00,,23750,,,,,,,
000906.sz,20021016,3.00,,12500,,,,,,,
000906.sz,20010323,3.00,,12500,,,,,,,
000910.sz,20040607,3.00,,23125,,,,,,,
000911.sz,20041117,3.00,7.55,24080,20041019,20041018,20041019,20041101,20041119,164892000,
000911.sz,20011204,3.00,10,22400,20011016,20011015,20011017,20011030,20011206,168000000,
000913.sz,20011113,3.00,12.76,26000,20011010,20011009,20011011,20011024,20011115,299349600,
000918.sz,20020521,3.00,,17000.2,,,,,,,
000918.sz,20011120,3.00,,17000.2,,,,,,,
000920.sz,20030712,3.00,10.98,19000,20030623,20030620,20030623,20030704,20030715,230580000,
000922.sz,20020928,3.00,,17555,,,,,,,
000926.sz,20020402,3.00,,26669.5,,,,,,,
000933.sz,20020617,3.00,13.6,22868,20020524,20020523,20020524,20020606,20020618,289952000,
000935.sz,20020626,3.00,,17745,,,,,,,
000937.sz,20020521,3.00,,42500,,,,,,,
000937.sz,20010522,3.00,,42500,,,,,,,
000948.sz,20030426,3.00,,14000,,,,,,,
000949.sz,20011030,3.00,,24528.57,,,,,,,
000950.sz,20010414,3.00,,15500,,,,,,,
000952.sz,20021207,3.00,,17122.6,,,,,,,
000957.sz,20020601,3.00,,23850.49,,,,,,,
000960.sz,20090728,3.00,0,65070.89,,,,,,0,
000960.sz,20010927,3.00,,35790.4,,,,,,,
000961.sz,20030419,3.00,,30053,,,,,,,
000961.sz,20011114,3.00,7.5,27053,20011015,20011012,20011016,20011029,20011115,225000000,
000966.sz,20050401,7.00,,37014.2,,,,,,,
000969.sz,20040715,3.00,,24416,,,,,,,
000970.sz,20040405,2.00,10.7,23490,20040316,20040315,20040316,20040329,20040408,202230000,
000972.sz,20050412,3.00,,12458.92,,,,,,,
000972.sz,20030524,3.00,,12458.92,,,,,,,
000972.sz,20030419,3.00,,12458.92,,,,,,,
000973.sz,20040417,3.00,6.19,37345.06,20040330,20040329,20040330,20040412,20040421,216150528.9,
000977.sz,20020917,3.00,,21500,,,,,,,
000988.sz,20090727,3.00,0,32890,,,,,,0,
000990.sz,20040312,3.00,,17925,,,,,,,
000997.sz,20040909,3.00,,11600,,,,,,,
001696.sz,19990528,3.00,,,,,,,,,
002017.sz,20090613,3.00,0,15345.2,,,,,,0,
200016.sz,19961018,3.00,5.85,11820.39,19961030,19961029,19961105,19961118,19961206,207447856.2,
200024.sz,19970624,3.00,4.2,13183.5,19970703,19970627,19970711,19970729,19970827,166112100,
200513.sz,20050701,3.00,,30603.55,,,,,,,
200513.sz,19970627,3.00,4.39,19942.24,19970714,19970711,19970721,19970806,19970821,84285366,
